timestamp,equity
2024-11-22 19:00:00+00:00,10000.0
2024-11-22 19:15:00+00:00,10000.0
2024-11-22 19:30:00+00:00,10000.0
2024-11-22 19:45:00+00:00,10000.0
2024-11-22 20:00:00+00:00,10000.0
2024-11-22 20:15:00+00:00,10000.0
2024-11-22 20:30:00+00:00,10000.0
2024-11-22 20:45:00+00:00,10000.0
2024-11-22 21:00:00+00:00,10000.0
2024-11-22 21:15:00+00:00,10000.0
2024-11-22 21:30:00+00:00,10000.0
2024-11-22 21:45:00+00:00,10000.0
2024-11-22 22:00:00+00:00,10000.0
2024-11-22 22:15:00+00:00,10000.0
2024-11-22 22:30:00+00:00,10000.0
2024-11-22 22:45:00+00:00,10000.0
2024-11-22 23:00:00+00:00,10000.0
2024-11-22 23:15:00+00:00,10000.0
2024-11-22 23:30:00+00:00,10000.0
2024-11-22 23:45:00+00:00,10000.0
2024-11-23 00:00:00+00:00,10000.0
2024-11-23 00:15:00+00:00,10000.0
2024-11-23 00:30:00+00:00,10000.0
2024-11-23 00:45:00+00:00,10000.0
2024-11-23 01:00:00+00:00,10000.0
2024-11-23 01:15:00+00:00,10000.0
2024-11-23 01:30:00+00:00,10000.0
2024-11-23 01:45:00+00:00,10000.0
2024-11-23 02:00:00+00:00,10000.0
2024-11-23 02:15:00+00:00,10000.0
2024-11-23 02:30:00+00:00,10000.0
2024-11-23 02:45:00+00:00,10000.0
2024-11-23 03:00:00+00:00,10000.0
2024-11-23 03:15:00+00:00,10000.0
2024-11-23 03:30:00+00:00,10000.0
2024-11-23 03:45:00+00:00,10000.0
2024-11-23 04:00:00+00:00,10000.0
2024-11-23 04:15:00+00:00,10000.0
2024-11-23 04:30:00+00:00,10000.0
2024-11-23 04:45:00+00:00,10000.0
2024-11-23 05:00:00+00:00,10000.0
2024-11-23 05:15:00+00:00,10000.0
2024-11-23 05:30:00+00:00,10000.0
2024-11-23 05:45:00+00:00,10000.0
2024-11-23 06:00:00+00:00,10000.0
2024-11-23 06:15:00+00:00,10000.0
2024-11-23 06:30:00+00:00,10000.0
2024-11-23 06:45:00+00:00,10000.0
2024-11-23 07:00:00+00:00,10000.0
2024-11-23 07:15:00+00:00,10000.0
2024-11-23 07:30:00+00:00,10000.0
2024-11-23 07:45:00+00:00,10000.0
2024-11-23 08:00:00+00:00,10000.0
2024-11-23 08:15:00+00:00,10000.0
2024-11-23 08:30:00+00:00,10000.0
2024-11-23 08:45:00+00:00,10000.0
2024-11-23 09:00:00+00:00,10000.0
2024-11-23 09:15:00+00:00,10000.0
2024-11-23 09:30:00+00:00,10000.0
2024-11-23 09:45:00+00:00,10000.0
2024-11-23 10:00:00+00:00,10000.0
2024-11-23 10:15:00+00:00,10000.0
2024-11-23 10:30:00+00:00,10000.0
2024-11-23 10:45:00+00:00,10000.0
2024-11-23 11:00:00+00:00,10000.0
2024-11-23 11:15:00+00:00,10000.0
2024-11-23 11:30:00+00:00,10000.0
2024-11-23 11:45:00+00:00,10000.0
2024-11-23 12:00:00+00:00,10000.0
2024-11-23 12:15:00+00:00,10000.0
2024-11-23 12:30:00+00:00,10000.0
2024-11-23 12:45:00+00:00,10000.0
2024-11-23 13:00:00+00:00,10000.0
2024-11-23 13:15:00+00:00,10000.0
2024-11-23 13:30:00+00:00,10000.0
2024-11-23 13:45:00+00:00,10000.0
2024-11-23 14:00:00+00:00,10000.0
2024-11-23 14:15:00+00:00,10000.0
2024-11-23 14:30:00+00:00,10000.0
2024-11-23 14:45:00+00:00,10000.0
2024-11-23 15:00:00+00:00,10000.0
2024-11-23 15:15:00+00:00,10000.0
2024-11-23 15:30:00+00:00,10000.0
2024-11-23 15:45:00+00:00,10000.0
2024-11-23 16:00:00+00:00,10000.0
2024-11-23 16:15:00+00:00,10000.0
2024-11-23 16:30:00+00:00,10000.0
2024-11-23 16:45:00+00:00,10000.0
2024-11-23 17:00:00+00:00,10000.0
2024-11-23 17:15:00+00:00,10000.0
2024-11-23 17:30:00+00:00,10000.0
2024-11-23 17:45:00+00:00,10000.0
2024-11-23 18:00:00+00:00,10000.0
2024-11-23 18:15:00+00:00,7993.998204696119
2024-11-23 18:30:00+00:00,7995.598723641717
2024-11-23 18:45:00+00:00,7994.060227619832
2024-11-23 19:00:00+00:00,7990.150122376347
2024-11-23 19:15:00+00:00,7998.791983080434
2024-11-23 19:30:00+00:00,8000.9302387276675
2024-11-23 19:45:00+00:00,7997.989164906161
2024-11-23 20:00:00+00:00,7997.983638110979
2024-11-23 20:15:00+00:00,7995.463010115572
2024-11-23 20:30:00+00:00,7994.232786447194
2024-11-23 20:45:00+00:00,7996.744612509533
2024-11-23 21:00:00+00:00,7991.731195190748
2024-11-23 21:15:00+00:00,7990.127810499499
2024-11-23 21:30:00+00:00,7987.987712587205
2024-11-23 21:45:00+00:00,7989.867027645338
2024-11-23 22:00:00+00:00,7985.916392570514
2024-11-23 22:15:00+00:00,7983.513464842879
2024-11-23 22:30:00+00:00,7993.705898639805
2024-11-23 22:45:00+00:00,9991.953422579885
2024-11-23 23:00:00+00:00,9991.953422579885
2024-11-23 23:15:00+00:00,9991.953422579885
2024-11-23 23:30:00+00:00,9991.953422579885
2024-11-23 23:45:00+00:00,9991.953422579885
2024-11-24 00:00:00+00:00,9991.953422579885
2024-11-24 00:15:00+00:00,9991.953422579885
2024-11-24 00:30:00+00:00,9991.953422579885
2024-11-24 00:45:00+00:00,9991.953422579885
2024-11-24 01:00:00+00:00,9991.953422579885
2024-11-24 01:15:00+00:00,9991.953422579885
2024-11-24 01:30:00+00:00,9991.953422579885
2024-11-24 01:45:00+00:00,9991.953422579885
2024-11-24 02:00:00+00:00,9991.953422579885
2024-11-24 02:15:00+00:00,9991.953422579885
2024-11-24 02:30:00+00:00,9991.953422579885
2024-11-24 02:45:00+00:00,9991.953422579885
2024-11-24 03:00:00+00:00,9991.953422579885
2024-11-24 03:15:00+00:00,9991.953422579885
2024-11-24 03:30:00+00:00,9991.953422579885
2024-11-24 03:45:00+00:00,9991.953422579885
2024-11-24 04:00:00+00:00,9991.953422579885
2024-11-24 04:15:00+00:00,9991.953422579885
2024-11-24 04:30:00+00:00,9991.953422579885
2024-11-24 04:45:00+00:00,9991.953422579885
2024-11-24 05:00:00+00:00,9991.953422579885
2024-11-24 05:15:00+00:00,9991.953422579885
2024-11-24 05:30:00+00:00,9991.953422579885
